id,categ_id/id,name,no_quantity,purchase_ok,sale_ok,lst_price,taxes_id/id,supplier_taxes_id/id
scenario.product_depil_femmes_seance_demi-bras,scenario.product_category_depil_femmes_seance,Dépilation Demi-bras 1 Séance Femme,True,False,True,103.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_demi-bras,scenario.product_category_depil_hommes_seance,Dépilation Demi-bras 1 Séance Homme,True,False,True,111.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_demi-bras,scenario.product_category_depil_hommes_forfait,Dépilation Demi-bras Homme,True,False,True,558.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_forfait_jambe_demi-cuisses_arrière_ou_devant_de_cuisses,scenario.product_category_depil_femmes_forfait_jambe,Dépilation Demi-cuisses (arrière Ou Devant De Cuisses) Femme,True,False,True,600,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_jambe_demi-cuisses__arrière_ou_devant_de_cuisses,scenario.product_category_depil_femmes_seance_jambe,Dépilation Demi-cuisses  (arrière Ou Devant De Cuisses) 1 Séance Femme,True,False,True,120,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_demi-dos,scenario.product_category_depil_femmes_seance,Dépilation Demi-dos 1 Séance (zone Hormono-dépendante) Femme,True,False,True,133.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_demi-dos,scenario.product_category_depil_hommes_seance,Dépilation Demi-dos 1 Séance (zone Hormono-dépendante) Homme,True,False,True,148.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_demi-dos_forfait_6_séances,scenario.product_category_depil_hommes_forfait,Dépilation Demi-dos Forfait 6 Séances (zone Hormono-dépendante) Homme,True,False,True,741.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_jambe_demi-jambes,scenario.product_category_depil_femmes_seance_jambe,Dépilation Demi-jambes 1 Séance Femme,True,False,True,203.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_jambe_demi-jambes,scenario.product_category_depil_hommes_seance_jambe,Dépilation Demi-jambes 1 Séance Homme,True,False,True,216.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_forfait_jambe_demi-jambes,scenario.product_category_depil_femmes_forfait_jambe,Dépilation Demi-jambes Femme,True,False,True,1016.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_jambe_demi-jambes,scenario.product_category_depil_hommes_forfait_jambe,Dépilation Demi-jambes Homme,True,False,True,1083.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_dos,scenario.product_category_depil_femmes_seance,Dépilation Dos 1 Séance (zone Hormono-dépendante) Femme,True,False,True,220,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_dos,scenario.product_category_depil_hommes_seance,Dépilation Dos 1 Séance (zone Hormono-dépendante) Homme,True,False,True,233.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_dos_forfait_6_séances,scenario.product_category_depil_hommes_forfait,Dépilation Dos Forfait 6 Séances (zone Hormono-dépendante) Homme,True,False,True,1166.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_epaules_forfait_6_séances,scenario.product_category_depil_hommes_forfait,Dépilation Epaules Forfait 6 Séances (zone Hormono-dépendante) Homme,True,False,True,541.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_epaules,scenario.product_category_depil_femmes_seance,Dépilation Epaules 1 Séance (zone Hormono-dépendante) Femme,True,False,True,108.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_epaules,scenario.product_category_depil_hommes_seance,Dépilation Epaules 1 Séance (zone Hormono-dépendante) Homme,True,False,True,108.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_forfait_jambe_fesses,scenario.product_category_depil_femmes_forfait_jambe,Dépilation Fesses Femme,True,False,True,750,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_jambe_fesses,scenario.product_category_depil_femmes_seance_jambe,Dépilation Fesses 1 Séance Femme,True,False,True,150,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_jambe_fesses,scenario.product_category_depil_hommes_seance_jambe,Dépilation Fesses 1 Séance Homme,True,False,True,175,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_jambe_fesses,scenario.product_category_depil_hommes_forfait_jambe,Dépilation Fesses Homme,True,False,True,875,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_inter-poitrine,scenario.product_category_depil_femmes_seance,Dépilation Inter-poitrine 1 Séance (zone Hormono-dépendante) Femme,True,False,True,58.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_visage_inter-sourcilier,scenario.product_category_depil_femmes_seance_visage,Dépilation Inter-sourcilier 1 Séance Femme,True,False,True,33.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
